:: start

Filling Terrain array...
 Tile [35,35] = BUILDING Created
 Tile [35,36] = BUILDING Created
 Tile [35,37] = PARK Created
 Tile [35,38] = BUILDING Created
 Tile [35,39] = BUILDING Created
 Tile [35,40] = BUILDING Created
 Tile [35,41] = RIVER Created
 Tile [35,42] = BUILDING Created
 Tile [35,43] = BUILDING Created
 Tile [35,44] = BUILDING Created
 Tile [35,45] = RIVER Created
 Tile [35,46] = BUILDING Created
 Tile [35,47] = RIVER Created
 Tile [35,48] = BUILDING Created
 Tile [36,0] = PARK Created
 Tile [36,1] = BUILDING Created
 Tile [36,2] = BUILDING Created
 Tile [36,3] = RIVER Created
 Tile [36,4] = RIVER Created
 Tile [36,5] = PARK Created
 Tile [36,6] = BUILDING Created
 Tile [36,7] = PARK Created
 Tile [36,8] = PARK Created
 Tile [36,9] = RIVER Created
 Tile [36,10] = BUILDING Created
 Tile [36,11] = RIVER Created
 Tile [36,12] = RIVER Created
 Tile [36,13] = BUILDING Created
 Tile [36,14] = BUILDING Created
 Tile [36,15] = PARK Created
 Tile [36,16] = PARK Created
 Tile [36,17] = BUILDING Created
 Tile [36,18] = RIVER Created
 Tile [36,19] = BUILDING Created
 Tile [36,20] = BUILDING Created
 Tile [36,21] = RIVER Created
 Tile [36,22] = BUILDING Created
 Tile [36,23] = RIVER Created
 Tile [36,24] = PARK Created
 Tile [36,25] = PARK Created
 Tile [36,26] = BUILDING Created
 Tile [36,27] = BUILDING Created
 Tile [36,28] = RIVER Created
 Tile [36,29] = BUILDING Created
 Tile [36,30] = PARK Created
 Tile [36,31] = BUILDING Created
 Tile [36,32] = PARK Created
 Tile [36,33] = BUILDING Created
 Tile [36,34] = BUILDING Created
 Tile [36,35] = BUILDING Created
 Tile [36,36] = PARK Created
 Tile [36,37] = BUILDING Created
 Tile [36,38] = BUILDING Created
 Tile [36,39] = BUILDING Created
 Tile [36,40] = RIVER Created
 Tile [36,41] = BUILDING Created
 Tile [36,42] = RIVER Created
 Tile [36,43] = PARK Created
 Tile [36,44] = RIVER Created
 Tile [36,45] = BUILDING Created
 Tile [36,46] = BUILDING Created
 Tile [36,47] = PARK Created
 Tile [36,48] = PARK Created
 Tile [37,0] = PARK Created
 Tile [37,1] = RIVER Created
 Tile [37,2] = BUILDING Created
 Tile [37,3] = BUILDING Created
 Tile [37,4] = PARK Created
 Tile [37,5] = PARK Created
 Tile [37,6] = BUILDING Created
 Tile [37,7] = BUILDING Created
 Tile [37,8] = BUILDING Created
 Tile [37,9] = BUILDING Created
 Tile [37,10] = BUILDING Created
 Tile [37,11] = RIVER Created
 Tile [37,12] = BUILDING Created
 Tile [37,13] = PARK Created
 Tile [37,14] = BUILDING Created
 Tile [37,15] = BUILDING Created
 Tile [37,16] = BUILDING Created
 Tile [37,17] = BUILDING Created
 Tile [37,18] = BUILDING Created
 Tile [37,19] = PARK Created
 Tile [37,20] = RIVER Created
 Tile [37,21] = BUILDING Created
 Tile [37,22] = BUILDING Created
 Tile [37,23] = PARK Created
 Tile [37,24] = BUILDING Created
 Tile [37,25] = BUILDING Created
 Tile [37,26] = BUILDING Created
 Tile [37,27] = BUILDING Created
 Tile [37,28] = BUILDING Created
 Tile [37,29] = BUILDING Created
 Tile [37,30] = PARK Created
 Tile [37,31] = PARK Created
 Tile [37,32] = BUILDING Created
 Tile [37,33] = BUILDING Created
 Tile [37,34] = BUILDING Created
 Tile [37,35] = BUILDING Created
 Tile [37,36] = RIVER Created
 Tile [37,37] = BUILDING Created
 Tile [37,38] = PARK Created
 Tile [37,39] = BUILDING Created
 Tile [37,40] = BUILDING Created
 Tile [37,41] = BUILDING Created
 Tile [37,42] = RIVER Created
 Tile [37,43] = BUILDING Created
 Tile [37,44] = RIVER Created
 Tile [37,45] = BUILDING Created
 Tile [37,46] = BUILDING Created
 Tile [37,47] = BUILDING Created
 Tile [37,48] = BUILDING Created
 Tile [38,0] = BUILDING Created
 Tile [38,1] = PARK Created
 Tile [38,2] = BUILDING Created
 Tile [38,3] = PARK Created
 Tile [38,4] = BUILDING Created
 Tile [38,5] = BUILDING Created
 Tile [38,6] = BUILDING Created
 Tile [38,7] = PARK Created
 Tile [38,8] = BUILDING Created
 Tile [38,9] = BUILDING Created
 Tile [38,10] = BUILDING Created
 Tile [38,11] = RIVER Created
 Tile [38,12] = BUILDING Created
 Tile [38,13] = BUILDING Created
 Tile [38,14] = PARK Created
 Tile [38,15] = PARK Created
 Tile [38,16] = BUILDING Created
 Tile [38,17] = PARK Created
 Tile [38,18] = BUILDING Created
 Tile [38,19] = PARK Created
 Tile [38,20] = BUILDING Created
 Tile [38,21] = BUILDING Created
 Tile [38,22] = RIVER Created
 Tile [38,23] = BUILDING Created
 Tile [38,24] = BUILDING Created
 Tile [38,25] = BUILDING Created
 Tile [38,26] = BUILDING Created
 Tile [38,27] = BUILDING Created
 Tile [38,28] = RIVER Created
 Tile [38,29] = BUILDING Created
 Tile [38,30] = BUILDING Created
 Tile [38,31] = PARK Created
 Tile [38,32] = RIVER Created
 Tile [38,33] = BUILDING Created
 Tile [38,34] = PARK Created
 Tile [38,35] = RIVER Created
 Tile [38,36] = BUILDING Created
 Tile [38,37] = RIVER Created
 Tile [38,38] = RIVER Created
 Tile [38,39] = RIVER Created
 Tile [38,40] = BUILDING Created
 Tile [38,41] = RIVER Created
 Tile [38,42] = BUILDING Created
 Tile [38,43] = RIVER Created
 Tile [38,44] = RIVER Created
 Tile [38,45] = PARK Created
 Tile [38,46] = BUILDING Created
 Tile [38,47] = BUILDING Created
 Tile [38,48] = RIVER Created
 Tile [39,0] = RIVER Created
 Tile [39,1] = BUILDING Created
 Tile [39,2] = BUILDING Created
 Tile [39,3] = RIVER Created
 Tile [39,4] = PARK Created
 Tile [39,5] = PARK Created
 Tile [39,6] = BUILDING Created
 Tile [39,7] = PARK Created
 Tile [39,8] = BUILDING Created
 Tile [39,9] = BUILDING Created
 Tile [39,10] = BUILDING Created
 Tile [39,11] = RIVER Created
 Tile [39,12] = PARK Created
 Tile [39,13] = BUILDING Created
 Tile [39,14] = PARK Created
 Tile [39,15] = BUILDING Created
 Tile [39,16] = RIVER Created
 Tile [39,17] = PARK Created
 Tile [39,18] = BUILDING Created
 Tile [39,19] = BUILDING Created
 Tile [39,20] = BUILDING Created
 Tile [39,21] = BUILDING Created
 Tile [39,22] = PARK Created
 Tile [39,23] = PARK Created
 Tile [39,24] = RIVER Created
 Tile [39,25] = BUILDING Created
 Tile [39,26] = BUILDING Created
 Tile [39,27] = BUILDING Created
 Tile [39,28] = RIVER Created
 Tile [39,29] = BUILDING Created
 Tile [39,30] = RIVER Created
 Tile [39,31] = BUILDING Created
 Tile [39,32] = BUILDING Created
 Tile [39,33] = BUILDING Created
 Tile [39,34] = PARK Created
 Tile [39,35] = PARK Created
 Tile [39,36] = BUILDING Created
 Tile [39,37] = BUILDING Created
 Tile [39,38] = BUILDING Created
 Tile [39,39] = PARK Created
 Tile [39,40] = PARK Created
 Tile [39,41] = BUILDING Created
 Tile [39,42] = BUILDING Created
 Tile [39,43] = BUILDING Created
 Tile [39,44] = RIVER Created
 Tile [39,45] = BUILDING Created
 Tile [39,46] = RIVER Created
 Tile [39,47] = PARK Created
 Tile [39,48] = BUILDING Created
 Tile [40,0] = RIVER Created
 Tile [40,1] = BUILDING Created
 Tile [40,2] = RIVER Created
 Tile [40,3] = BUILDING Created
 Tile [40,4] = BUILDING Created
 Tile [40,5] = BUILDING Created
 Tile [40,6] = BUILDING Created
 Tile [40,7] = BUILDING Created
 Tile [40,8] = BUILDING Created
 Tile [40,9] = BUILDING Created
 Tile [40,10] = BUILDING Created
 Tile [40,11] = BUILDING Created
 Tile [40,12] = RIVER Created
 Tile [40,13] = BUILDING Created
 Tile [40,14] = PARK Created
 Tile [40,15] = BUILDING Created
 Tile [40,16] = PARK Created
 Tile [40,17] = RIVER Created
 Tile [40,18] = BUILDING Created
 Tile [40,19] = RIVER Created
 Tile [40,20] = RIVER Created
 Tile [40,21] = PARK Created
 Tile [40,22] = BUILDING Created
 Tile [40,23] = BUILDING Created
 Tile [40,24] = BUILDING Created
 Tile [40,25] = BUILDING Created
 Tile [40,26] = BUILDING Created
 Tile [40,27] = PARK Created
 Tile [40,28] = BUILDING Created
 Tile [40,29] = RIVER Created
 Tile [40,30] = BUILDING Created
 Tile [40,31] = PARK Created
 Tile [40,32] = BUILDING Created
 Tile [40,33] = BUILDING Created
 Tile [40,34] = BUILDING Created
 Tile [40,35] = PARK Created
 Tile [40,36] = RIVER Created
 Tile [40,37] = BUILDING Created
 Tile [40,38] = BUILDING Created
 Tile [40,39] = RIVER Created
 Tile [40,40] = RIVER Created
 Tile [40,41] = RIVER Created
 Tile [40,42] = PARK Created
 Tile [40,43] = BUILDING Created
 Tile [40,44] = PARK Created
 Tile [40,45] = BUILDING Created
 Tile [40,46] = BUILDING Created
 Tile [40,47] = BUILDING Created
 Tile [40,48] = PARK Created
 Tile [41,0] = BUILDING Created
 Tile [41,1] = RIVER Created
 Tile [41,2] = BUILDING Created
 Tile [41,3] = RIVER Created
 Tile [41,4] = BUILDING Created
 Tile [41,5] = BUILDING Created
 Tile [41,6] = BUILDING Created
 Tile [41,7] = BUILDING Created
 Tile [41,8] = PARK Created
 Tile [41,9] = BUILDING Created
 Tile [41,10] = BUILDING Created
 Tile [41,11] = PARK Created
 Tile [41,12] = BUILDING Created
 Tile [41,13] = BUILDING Created
 Tile [41,14] = PARK Created
 Tile [41,15] = BUILDING Created
 Tile [41,16] = BUILDING Created
 Tile [41,17] = BUILDING Created
 Tile [41,18] = RIVER Created
 Tile [41,19] = PARK Created
 Tile [41,20] = PARK Created
 Tile [41,21] = BUILDING Created
 Tile [41,22] = BUILDING Created
 Tile [41,23] = BUILDING Created
 Tile [41,24] = BUILDING Created
 Tile [41,25] = BUILDING Created
 Tile [41,26] = RIVER Created
 Tile [41,27] = RIVER Created
 Tile [41,28] = PARK Created
 Tile [41,29] = BUILDING Created
 Tile [41,30] = RIVER Created
 Tile [41,31] = BUILDING Created
 Tile [41,32] = BUILDING Created
 Tile [41,33] = BUILDING Created
 Tile [41,34] = PARK Created
 Tile [41,35] = RIVER Created
 Tile [41,36] = BUILDING Created
 Tile [41,37] = PARK Created
 Tile [41,38] = BUILDING Created
 Tile [41,39] = BUILDING Created
 Tile [41,40] = BUILDING Created
 Tile [41,41] = BUILDING Created
 Tile [41,42] = BUILDING Created
 Tile [41,43] = BUILDING Created
 Tile [41,44] = RIVER Created
 Tile [41,45] = BUILDING Created
 Tile [41,46] = BUILDING Created
 Tile [41,47] = PARK Created
 Tile [41,48] = BUILDING Created
 Tile [42,0] = BUILDING Created
 Tile [42,1] = BUILDING Created
 Tile [42,2] = PARK Created
 Tile [42,3] = PARK Created
 Tile [42,4] = BUILDING Created
 Tile [42,5] = PARK Created
 Tile [42,6] = BUILDING Created
 Tile [42,7] = RIVER Created
 Tile [42,8] = BUILDING Created
 Tile [42,9] = BUILDING Created
 Tile [42,10] = RIVER Created
 Tile [42,11] = RIVER Created
 Tile [42,12] = BUILDING Created
 Tile [42,13] = BUILDING Created
 Tile [42,14] = BUILDING Created
 Tile [42,15] = BUILDING Created
 Tile [42,16] = BUILDING Created
 Tile [42,17] = RIVER Created
 Tile [42,18] = BUILDING Created
 Tile [42,19] = BUILDING Created
 Tile [42,20] = PARK Created
 Tile [42,21] = BUILDING Created
 Tile [42,22] = BUILDING Created
 Tile [42,23] = BUILDING Created
 Tile [42,24] = PARK Created
 Tile [42,25] = PARK Created
 Tile [42,26] = BUILDING Created
 Tile [42,27] = BUILDING Created
 Tile [42,28] = PARK Created
 Tile [42,29] = RIVER Created
 Tile [42,30] = BUILDING Created
 Tile [42,31] = BUILDING Created
 Tile [42,32] = BUILDING Created
 Tile [42,33] = RIVER Created
 Tile [42,34] = BUILDING Created
 Tile [42,35] = RIVER Created
 Tile [42,36] = PARK Created
 Tile [42,37] = BUILDING Created
 Tile [42,38] = RIVER Created
 Tile [42,39] = BUILDING Created
 Tile [42,40] = PARK Created
 Tile [42,41] = PARK Created
 Tile [42,42] = BUILDING Created
 Tile [42,43] = BUILDING Created
 Tile [42,44] = BUILDING Created
 Tile [42,45] = BUILDING Created
 Tile [42,46] = RIVER Created
 Tile [42,47] = RIVER Created
 Tile [42,48] = BUILDING Created
 Tile [43,0] = PARK Created
 Tile [43,1] = RIVER Created
 Tile [43,2] = RIVER Created
 Tile [43,3] = RIVER Created
 Tile [43,4] = BUILDING Created
 Tile [43,5] = BUILDING Created
 Tile [43,6] = RIVER Created
 Tile [43,7] = BUILDING Created
 Tile [43,8] = BUILDING Created
 Tile [43,9] = BUILDING Created
 Tile [43,10] = BUILDING Created
 Tile [43,11] = RIVER Created
 Tile [43,12] = PARK Created
 Tile [43,13] = BUILDING Created
 Tile [43,14] = PARK Created
 Tile [43,15] = BUILDING Created
 Tile [43,16] = PARK Created
 Tile [43,17] = BUILDING Created
 Tile [43,18] = PARK Created
 Tile [43,19] = PARK Created
 Tile [43,20] = RIVER Created
 Tile [43,21] = BUILDING Created
 Tile [43,22] = PARK Created
 Tile [43,23] = BUILDING Created
 Tile [43,24] = BUILDING Created
 Tile [43,25] = RIVER Created
 Tile [43,26] = RIVER Created
 Tile [43,27] = BUILDING Created
 Tile [43,28] = BUILDING Created
 Tile [43,29] = RIVER Created
 Tile [43,30] = BUILDING Created
 Tile [43,31] = BUILDING Created
 Tile [43,32] = RIVER Created
 Tile [43,33] = PARK Created
 Tile [43,34] = BUILDING Created
 Tile [43,35] = RIVER Created
 Tile [43,36] = PARK Created
 Tile [43,37] = BUILDING Created
 Tile [43,38] = BUILDING Created
 Tile [43,39] = BUILDING Created
 Tile [43,40] = RIVER Created
 Tile [43,41] = PARK Created
 Tile [43,42] = BUILDING Created
 Tile [43,43] = BUILDING Created
 Tile [43,44] = PARK Created
 Tile [43,45] = PARK Created
 Tile [43,46] = BUILDING Created
 Tile [43,47] = BUILDING Created
 Tile [43,48] = BUILDING Created
 Tile [44,0] = BUILDING Created
 Tile [44,1] = BUILDING Created
 Tile [44,2] = PARK Created
 Tile [44,3] = RIVER Created
 Tile [44,4] = BUILDING Created
 Tile [44,5] = BUILDING Created
 Tile [44,6] = BUILDING Created
 Tile [44,7] = BUILDING Created
 Tile [44,8] = BUILDING Created
 Tile [44,9] = PARK Created
 Tile [44,10] = PARK Created
 Tile [44,11] = BUILDING Created
 Tile [44,12] = BUILDING Created
 Tile [44,13] = BUILDING Created
 Tile [44,14] = PARK Created
 Tile [44,15] = RIVER Created
 Tile [44,16] = PARK Created
 Tile [44,17] = BUILDING Created
 Tile [44,18] = RIVER Created
 Tile [44,19] = BUILDING Created
 Tile [44,20] = BUILDING Created
 Tile [44,21] = BUILDING Created
 Tile [44,22] = PARK Created
 Tile [44,23] = BUILDING Created
 Tile [44,24] = RIVER Created
 Tile [44,25] = RIVER Created
 Tile [44,26] = BUILDING Created
 Tile [44,27] = BUILDING Created
 Tile [44,28] = BUILDING Created
 Tile [44,29] = RIVER Created
 Tile [44,30] = BUILDING Created
 Tile [44,31] = BUILDING Created
 Tile [44,32] = PARK Created
 Tile [44,33] = RIVER Created
 Tile [44,34] = BUILDING Created
 Tile [44,35] = BUILDING Created
 Tile [44,36] = BUILDING Created
 Tile [44,37] = RIVER Created
 Tile [44,38] = BUILDING Created
 Tile [44,39] = BUILDING Created
 Tile [44,40] = BUILDING Created
 Tile [44,41] = BUILDING Created
 Tile [44,42] = BUILDING Created
 Tile [44,43] = BUILDING Created
 Tile [44,44] = RIVER Created
 Tile [44,45] = BUILDING Created
 Tile [44,46] = BUILDING Created
 Tile [44,47] = BUILDING Created
 Tile [44,48] = BUILDING Created
 Tile [45,0] = BUILDING Created
 Tile [45,1] = BUILDING Created
 Tile [45,2] = BUILDING Created
 Tile [45,3] = BUILDING Created
 Tile [45,4] = BUILDING Created
 Tile [45,5] = BUILDING Created
 Tile [45,6] = RIVER Created
 Tile [45,7] = RIVER Created
 Tile [45,8] = BUILDING Created
 Tile [45,9] = BUILDING Created
 Tile [45,10] = PARK Created
 Tile [45,11] = RIVER Created
 Tile [45,12] = BUILDING Created
 Tile [45,13] = RIVER Created
 Tile [45,14] = BUILDING Created
 Tile [45,15] = BUILDING Created
 Tile [45,16] = BUILDING Created
 Tile [45,17] = BUILDING Created
 Tile [45,18] = PARK Created
 Tile [45,19] = PARK Created
 Tile [45,20] = BUILDING Created
 Tile [45,21] = RIVER Created
 Tile [45,22] = PARK Created
 Tile [45,23] = BUILDING Created
 Tile [45,24] = RIVER Created
 Tile [45,25] = BUILDING Created
 Tile [45,26] = BUILDING Created
 Tile [45,27] = PARK Created
 Tile [45,28] = BUILDING Created
 Tile [45,29] = RIVER Created
 Tile [45,30] = BUILDING Created
 Tile [45,31] = RIVER Created
 Tile [45,32] = BUILDING Created
 Tile [45,33] = BUILDING Created
 Tile [45,34] = RIVER Created
 Tile [45,35] = BUILDING Created
 Tile [45,36] = BUILDING Created
 Tile [45,37] = BUILDING Created
 Tile [45,38] = BUILDING Created
 Tile [45,39] = PARK Created
 Tile [45,40] = BUILDING Created
 Tile [45,41] = RIVER Created
 Tile [45,42] = BUILDING Created
 Tile [45,43] = BUILDING Created
 Tile [45,44] = BUILDING Created
 Tile [45,45] = BUILDING Created
 Tile [45,46] = RIVER Created
 Tile [45,47] = PARK Created
 Tile [45,48] = PARK Created
 Tile [46,0] = BUILDING Created
 Tile [46,1] = PARK Created
 Tile [46,2] = BUILDING Created
 Tile [46,3] = PARK Created
 Tile [46,4] = PARK Created
 Tile [46,5] = BUILDING Created
 Tile [46,6] = BUILDING Created
 Tile [46,7] = BUILDING Created
 Tile [46,8] = BUILDING Created
 Tile [46,9] = RIVER Created
 Tile [46,10] = PARK Created
 Tile [46,11] = BUILDING Created
 Tile [46,12] = PARK Created
 Tile [46,13] = PARK Created
 Tile [46,14] = BUILDING Created
 Tile [46,15] = BUILDING Created
 Tile [46,16] = BUILDING Created
 Tile [46,17] = BUILDING Created
 Tile [46,18] = PARK Created
 Tile [46,19] = BUILDING Created
 Tile [46,20] = BUILDING Created
 Tile [46,21] = BUILDING Created
 Tile [46,22] = BUILDING Created
 Tile [46,23] = BUILDING Created
 Tile [46,24] = BUILDING Created
 Tile [46,25] = BUILDING Created
 Tile [46,26] = RIVER Created
 Tile [46,27] = BUILDING Created
 Tile [46,28] = BUILDING Created
 Tile [46,29] = BUILDING Created
 Tile [46,30] = BUILDING Created
 Tile [46,31] = BUILDING Created
 Tile [46,32] = BUILDING Created
 Tile [46,33] = PARK Created
 Tile [46,34] = PARK Created
 Tile [46,35] = BUILDING Created
 Tile [46,36] = RIVER Created
 Tile [46,37] = PARK Created
 Tile [46,38] = BUILDING Created
 Tile [46,39] = PARK Created
 Tile [46,40] = RIVER Created
 Tile [46,41] = PARK Created
 Tile [46,42] = BUILDING Created
 Tile [46,43] = PARK Created
 Tile [46,44] = BUILDING Created
 Tile [46,45] = RIVER Created
 Tile [46,46] = BUILDING Created
 Tile [46,47] = RIVER Created
 Tile [46,48] = RIVER Created
 Tile [47,0] = BUILDING Created
 Tile [47,1] = BUILDING Created
 Tile [47,2] = PARK Created
 Tile [47,3] = BUILDING Created
 Tile [47,4] = BUILDING Created
 Tile [47,5] = RIVER Created
 Tile [47,6] = BUILDING Created
 Tile [47,7] = BUILDING Created
 Tile [47,8] = BUILDING Created
 Tile [47,9] = BUILDING Created
 Tile [47,10] = BUILDING Created
 Tile [47,11] = BUILDING Created
 Tile [47,12] = BUILDING Created
 Tile [47,13] = BUILDING Created
 Tile [47,14] = PARK Created
 Tile [47,15] = BUILDING Created
 Tile [47,16] = BUILDING Created
 Tile [47,17] = PARK Created
 Tile [47,18] = RIVER Created
 Tile [47,19] = RIVER Created
 Tile [47,20] = PARK Created
 Tile [47,21] = BUILDING Created
 Tile [47,22] = BUILDING Created
 Tile [47,23] = BUILDING Created
 Tile [47,24] = BUILDING Created
 Tile [47,25] = BUILDING Created
 Tile [47,26] = BUILDING Created
 Tile [47,27] = RIVER Created
 Tile [47,28] = PARK Created
 Tile [47,29] = BUILDING Created
 Tile [47,30] = RIVER Created
 Tile [47,31] = RIVER Created
 Tile [47,32] = RIVER Created
 Tile [47,33] = RIVER Created
 Tile [47,34] = RIVER Created
 Tile [47,35] = BUILDING Created
 Tile [47,36] = RIVER Created
 Tile [47,37] = BUILDING Created
 Tile [47,38] = RIVER Created
 Tile [47,39] = PARK Created
 Tile [47,40] = RIVER Created
 Tile [47,41] = PARK Created
 Tile [47,42] = RIVER Created
 Tile [47,43] = BUILDING Created
 Tile [47,44] = BUILDING Created
 Tile [47,45] = BUILDING Created
 Tile [47,46] = BUILDING Created
 Tile [47,47] = BUILDING Created
 Tile [47,48] = PARK Created
 Tile [48,0] = PARK Created
 Tile [48,1] = BUILDING Created
 Tile [48,2] = BUILDING Created
 Tile [48,3] = BUILDING Created
 Tile [48,4] = BUILDING Created
 Tile [48,5] = BUILDING Created
 Tile [48,6] = BUILDING Created
 Tile [48,7] = RIVER Created
 Tile [48,8] = PARK Created
 Tile [48,9] = RIVER Created
 Tile [48,10] = PARK Created
 Tile [48,11] = BUILDING Created
 Tile [48,12] = BUILDING Created
 Tile [48,13] = PARK Created
 Tile [48,14] = BUILDING Created
 Tile [48,15] = BUILDING Created
 Tile [48,16] = BUILDING Created
 Tile [48,17] = RIVER Created
 Tile [48,18] = BUILDING Created
 Tile [48,19] = PARK Created
 Tile [48,20] = BUILDING Created
 Tile [48,21] = PARK Created
 Tile [48,22] = PARK Created
 Tile [48,23] = PARK Created
 Tile [48,24] = BUILDING Created
 Tile [48,25] = BUILDING Created
 Tile [48,26] = BUILDING Created
 Tile [48,27] = BUILDING Created
 Tile [48,28] = BUILDING Created
 Tile [48,29] = BUILDING Created
 Tile [48,30] = BUILDING Created
 Tile [48,31] = RIVER Created
 Tile [48,32] = BUILDING Created
 Tile [48,33] = RIVER Created
 Tile [48,34] = RIVER Created
 Tile [48,35] = RIVER Created
 Tile [48,36] = BUILDING Created
 Tile [48,37] = BUILDING Created
 Tile [48,38] = RIVER Created
 Tile [48,39] = RIVER Created
 Tile [48,40] = BUILDING Created
 Tile [48,41] = PARK Created
 Tile [48,42] = BUILDING Created
 Tile [48,43] = PARK Created
 Tile [48,44] = BUILDING Created
 Tile [48,45] = BUILDING Created
 Tile [48,46] = PARK Created
 Tile [48,47] = BUILDING Created
 Tile [48,48] = PARK Created
Done.
Create Water Plane...
Done.
Total Time (H:M:S): 0:48:11.3

:: end
